text,id
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,3237
RT @HuffPostParents: Meghan Markle and Prince Harry’s fairy-tale wedding is perfectly captured in these official photographs. https://t.co/…,4207
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,4427
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,4908
MEGHAN MARKLE IS PREGNANT ?!?!?!?!? AND HARRY IS SAYING IF ITS A GIRL THEYLL NAME HER DIANA??!?!?!? my whole heart,2835
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,1763
RT @FashionweekNYC: Take a look at the official Wedding Photos of Prince Harry and Meghan Markle with the Royal Family #RoyalWedding https:…,4094
RT @aliaa08: Love this <U+2728><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/JSj5wNIOzJ,1646
"RT @ChrisLutolf: Far away from home.
Unfamiliar surroundings.
Sitting on the pew.
Alone - with grace &amp; dignity.
A loving mother.
Doria Ragl…",5950
How about a “Proud to be a woman and proud to be a FEMINIST” kind of a princess? Long before this part of her life… https://t.co/k3Nb7kvgtk,2492
"RT TIME ""The subtle way Prince Harry and Meghan Markle honored Princess Diana in their wedding photos https://t.co/kSSxf9eNr3""",4518
RT @victorshannock: Meghan Markle's half-sister 'insulted' by decision not to give father a coat of arms - The Telegraph https://t.co/T3gRe…,5390
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,5401
"<ed><U+00A0><U+00BD><ed><U+00B1><U+008D> on @YouTube: ""Prince Harry &amp; Meghan Markle's Royal Wedding"" Live at the O2 London - TREVOR NOAH https://t.co/ALspyNK0zr",3758
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,4028
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,3954
"RT @erinruberry: Meghan Markle’s rescue dog, a beagle named Guy, rode into Windsor with Queen Elizabeth earlier this week https://t.co/81zH…",4411
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,382
"RT @sarahmcgbeauty: If Meghan Markle and Prince Harry can meet each other on a blind date, then maybe I should finally give that Nigerian p…",5415
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,5032
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,1295
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,5836
RT @BIUK: All the highlights from Prince Harry and Meghan Markle's wedding https://t.co/TCqU66Pv2c,4081
RT @voguemagazine: Meghan Markle paired her vintage diamond tiara (rumored to be on loan from the Queen) with a bit of California cool. #Ro…,5273
"RT @BlackNewsPortal: Meghan Markle Has Brits Flying the Biracial Flag, But Will Americans Do The Same? https://t.co/W6NBxWVJbR",4133
"RT @CBSNews: On royal website, Meghan Markle offers a glimpse of how she sees her new role as the Duchess of Sussex https://t.co/fu1KPTsi81…",3003
The Royal Wedding Is Already Influencing Shopping Trends in a Big Way https://t.co/Btl1qU0z9M,3465
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,1122
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,4500
"RT @_angeldei: Meghan Markle’s friend set her up with a prince, my friends set me up with a bottle of tequila and a pounding headache the n…",2969
RT @LondonMarriott: The @LondonMarriott presents a quick guide to the #RoyalWedding of Prince Harry and Ms. Meghan Markle on Saturday the 1…,5783
"RT @alannallama: Meghan Markle's dog, whom she adopted from a shelter, got to ride to the #RoyalWedding in the car with the QUEEN. Started…",2462
All the highlights from Prince Harry and Meghan Markle's wedding https://t.co/tE5AR8hdw5,3245
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,5857
RT @chucksrec: If meghan markle is black i am nigerian,1705
"RT @FreshMenuIndia: FreshMenu always has irresistible offers for people who look at food the way Prince Harry looks at Meghan Markle.
#Fres…",4164
RT @voguemagazine: The best reactions to the #royalwedding. https://t.co/HziYq1FTAU,5543
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,2652
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,5986
"RT @TIME: ""Why a Royal Meghan Markle matters"" https://t.co/e7ZJEFE74Q",5592
"RT @ChrisLutolf: Far away from home.
Unfamiliar surroundings.
Sitting on the pew.
Alone - with grace &amp; dignity.
A loving mother.
Doria Ragl…",3331
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,4343
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,3145
"Meghan Markle and the Bicultural Blackness of the Royal Wedding
Click link to view &amp; comment:… https://t.co/1KRK6ShA1A",1653
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,1877
"Reverend Michael Curry, The Bishop At The Royal Wedding Of Prince Harry &amp; Meghan Markle. https://t.co/VhY0tTvag6",2811
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,5212
Meghan Markle &amp; Prince Harry's Surprising First Dance Song Revealed (via @Fox411) https://t.co/s1ycf2DYAJ,3076
Meghan Markle has offered a glimpse of how she sees her new role as the Duchess of Sussex. https://t.co/g3fIOzeNeb,734
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,3678
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,1597
"Prince Harry and Meghan Markle chose a non-traditional wedding gift registry that helps women in India.
https://t.co/bxnXYIWHDp",5886
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,1368
I don’t give a shit about the royal family. BUT MEGHAN MARKLE IS SO PRETTY I WANNA DIE.,4926
"RT @notgomen: “Meghan Markle’s wedding day beauty/hair cost around $13,000”

y’all just stupid. https://t.co/LOvew7F10d",3621
"RT @ChrisLutolf: Far away from home.
Unfamiliar surroundings.
Sitting on the pew.
Alone - with grace &amp; dignity.
A loving mother.
Doria Ragl…",4639
RT @DailyCaller: Katy Perry Embarrasses Herself Again By Giving Fashion Advice To Newlywed Meghan Markle https://t.co/PYiIyPwGz0 https://t.…,151
Well she made a good choice. The lovely Mr George Northwood used to do my hair before he left Bristol. He is rather… https://t.co/T8BDWzKZxK,225
RT @TIME: The subtle way Prince Harry and Meghan Markle honored Princess Diana in their wedding photos https://t.co/T9fgdiapQS,4364
"RT @Marketforce_UK: On-sale in London now, the souvenir edition of @hellomag celebrating the wedding of Prince Harry and Meghan Markle with…",1693
"RT @ChrisLutolf: Far away from home.
Unfamiliar surroundings.
Sitting on the pew.
Alone - with grace &amp; dignity.
A loving mother.
Doria Ragl…",1435
Meghan Markle and the Bicultural Blackness of the Royal Wedding https://t.co/o5bcdSpn80,2556
RT @TIME: The subtle way Prince Harry and Meghan Markle honored Princess Diana in their wedding photos https://t.co/T9fgdiapQS,5829
Victoria Beckham reveals THIS man can make her SMILE after ‘miserable’ appearance at #RoyalWeddding… https://t.co/3QF0ui8oYx,4134
"RT @NASCARONFOX: .@AJDinger comments on this weekend's royal wedding! (<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>)

Don't miss #MottesMinute tonight during Race Hub on FS1. Daryl a…",4542
Prince Harry And Meghan Markle Release Official Royal Wedding Photos https://t.co/FVjsgtb5u4 https://t.co/THyTgddPAJ,1534
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,3177
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,4941
"RT @_angeldei: Meghan Markle’s friend set her up with a prince, my friends set me up with a bottle of tequila and a pounding headache the n…",3622
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,4623
RT @ellarobertson: One of Meghan Markle's favourite @OneYoungWorld Ambassadors has been detained for protesting for women's rights: Saudi A…,5779
The best reactions to the #royalwedding. https://t.co/HziYq1FTAU,411
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,4085
RT @TIME: The subtle way Prince Harry and Meghan Markle honored Princess Diana in their wedding photos https://t.co/m9PBv778Lg,4498
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,4314
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,1548
"RT @ChrisLutolf: Far away from home.
Unfamiliar surroundings.
Sitting on the pew.
Alone - with grace &amp; dignity.
A loving mother.
Doria Ragl…",1636
RT @enews: A #royalwedding for the ages. <U+2764><U+FE0F> https://t.co/VWf0v3hajR https://t.co/2wURNe0QYr,1457
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,335
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,4633
Meghan Markle fought sexism early with P&amp;G dish soap commercial https://t.co/h2OwuBgW2l &gt;&gt; impressive,2582
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,3104
"RT @jackieaina: Meghan Markle’s wedding day hair/makeup cost an estimated $13,000, and yet look at how clean but also gorgeous she looks.…",5737
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,1361
RT @synewaive: meghan markle updating her ig story 9 months from now https://t.co/KFAMElpD3R,1100
RT @baddestmamajama: Listen. Meghan Markle wasn't a duchess til age 36 so stop telling me what I should have by age 35.,5385
RT @enews: A #royalwedding for the ages. <U+2764><U+FE0F> https://t.co/VWf0v3hajR https://t.co/2wURNe0QYr,4161
RT @kateegrayy: Selena Gomez’s friend gave her a kidney and Meghan Markle’s friend set her up with a prince and I’m not saying I’m ungratef…,2240
Kappas for life https://t.co/EjaXeQtD42,738
RT @helen_poppet: I think this is the sister who changed her name back to Markle after first criticising Meghan for being an attention seek…,470
RT @AlyssaMastro44: if meghan markle wasn’t my Queen before she sure is NOW! #weedoutthecramps #freethetampons https://t.co/CeGVH7LkKJ,2426
"RT @jbendery: Sere­na Williams ""played beer pong like it was tennis"" and Idris Elba DJ'd at Prince Harry and Meghan Markle's wedding recept…",3172
RT @nowthisnews: These looks between Meghan Markle and Prince Harry were adorable #RoyalWedding https://t.co/5q6ztY7VWl,5379
"Guy, Meghan Markle’s beagle, who now lives as a royal in England, is my new fave",1919
"RT @jackieaina: Meghan Markle’s wedding day hair/makeup cost an estimated $13,000, and yet look at how clean but also gorgeous she looks.…",2707
Please read!!!! Meghan Markle and the Bicultural Blackness of the Royal Wedding https://t.co/DirWRL1ENz,3805
RT @FashionweekNYC: Take a look at the official Wedding Photos of Prince Harry and Meghan Markle with the Royal Family #RoyalWedding https:…,2861
RT @ArchDigest: Meghan Markle and Prince Harry's official royal wedding portraits were shot in this historic room: https://t.co/mbIT251JuI…,2510
"RT @SarahLerner: “Prince Harry and Meghan Markle have ditched the traditional wedding gift registry. Instead, they're suggesting people don…",5936
"Meghan offers insight into her new role as Duchess of Sussex 
Prince Harry and Meghan Markle Meghan, Duchess of Sus… https://t.co/aFpeW1ZkZ2",1766
"RT @yicaichina: Meghan Markle's father reportedly cooperated with a Los Angeles-based photo agency to stage paparazzi pictures, 'to stay ho…",4464
"RT @GREATBritain: St George's Chapel at Windsor Castle is blooming with white roses, ahead of the wedding of Prince Harry and Ms. Meghan Ma…",3657
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,4173
RT @laurjbrown: i look at meghan markle like this https://t.co/MLrm134viA,4133
Meghan markle is almost 40 and looks 21. Katie Hopkins is 43 and looks about 80 https://t.co/OYWWV3zhsC,1749
"Some of my favourite pictures of Prince Harry and Meghan Markle on their wedding day on Saturday.  Every picture says ""I Love You"" <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",4483
"RT @katiemackiee: y’all Meghan Markle is 36, someone tell the girls in my hometown you ain’t gotta marry the first boy you went to carmike…",43
"RT @SpecCoffeeHouse: What would the UN’s ‘special rapporteur on racism’ make of Meghan’s warm reception in Britain, asks @DouglasKMurray
ht…",671
